item_id,hash_match_status,candidate_count,candidate_artists,candidate_domains,candidate_urls,candidate_titles
6535fb86d150,no_exact_file_hash_match,0,,,,
f3ed98efeb12,no_exact_file_hash_match,0,,,,
60bbc823c06c,no_exact_file_hash_match,0,,,,
fa877f8b0325,no_exact_file_hash_match,0,,,,
0230024c3033,no_exact_file_hash_match,0,,,,
336ff7e5ccf8,no_exact_file_hash_match,0,,,,
123e3b04176b,no_exact_file_hash_match,0,,,,
670c9e355f02,no_exact_file_hash_match,0,,,,
9fd8b50fced7,no_exact_file_hash_match,0,,,,
9bd8813df63d,no_exact_file_hash_match,0,,,,
83a6e1055dff,no_exact_file_hash_match,0,,,,
d9f5f942c824,no_exact_file_hash_match,0,,,,
fdef53084dda,no_exact_file_hash_match,0,,,,
1d28721e715a,no_exact_file_hash_match,0,,,,
53c456dcc8c5,no_exact_file_hash_match,0,,,,
42719eb12cd8,no_exact_file_hash_match,0,,,,
00ee7ace34be,no_exact_file_hash_match,0,,,,
4e9b28043484,no_exact_file_hash_match,0,,,,
a232f0ae3120,no_exact_file_hash_match,0,,,,
27a5455d0df0,no_exact_file_hash_match,0,,,,
c97b54472654,no_exact_file_hash_match,0,,,,
a091be5aafe2,no_exact_file_hash_match,0,,,,
8e74b6358482,no_exact_file_hash_match,0,,,,
1326b9be9daf,no_exact_file_hash_match,0,,,,
0f4e949d7fb4,no_exact_file_hash_match,0,,,,
bb1d425f0631,no_exact_file_hash_match,0,,,,
4cfa5d634d89,no_exact_file_hash_match,0,,,,
c1fd207b005e,no_exact_file_hash_match,0,,,,
4affcc120492,no_exact_file_hash_match,0,,,,
54ca36a15c14,no_exact_file_hash_match,0,,,,
080e3d2b16d1,no_exact_file_hash_match,0,,,,
81a96f053e8f,no_exact_file_hash_match,0,,,,
183674d32892,no_exact_file_hash_match,0,,,,
c4013276a121,no_exact_file_hash_match,0,,,,
71262447b9c5,no_exact_file_hash_match,0,,,,
c17bb6b8e44e,no_exact_file_hash_match,0,,,,
c19529de59b1,no_exact_file_hash_match,0,,,,
65c87f971f0a,no_exact_file_hash_match,0,,,,
0fb2edbb4285,no_exact_file_hash_match,0,,,,
d6733b01bc37,no_exact_file_hash_match,0,,,,
278e7fc8093e,no_exact_file_hash_match,0,,,,
0a54c75717ec,no_exact_file_hash_match,0,,,,
264c9ff6dc63,no_exact_file_hash_match,0,,,,
7c548d73776a,no_exact_file_hash_match,0,,,,
0b7ce89bacbf,no_exact_file_hash_match,0,,,,
ca42e95c3b3b,no_exact_file_hash_match,0,,,,
5e63a0d80f1f,no_exact_file_hash_match,0,,,,
f1e60bf147cb,no_exact_file_hash_match,0,,,,
074618c0df66,no_exact_file_hash_match,0,,,,
1f30ff99f96b,no_exact_file_hash_match,0,,,,
9b6d4abbdc6d,no_exact_file_hash_match,0,,,,
bea7ee674fa1,no_exact_file_hash_match,0,,,,
2b70b23d92f2,no_exact_file_hash_match,0,,,,
971d6817ce95,no_exact_file_hash_match,0,,,,
021ccbdcfcdc,no_exact_file_hash_match,0,,,,
4ae8128f6886,no_exact_file_hash_match,0,,,,
3a4939593c36,no_exact_file_hash_match,0,,,,
007cddd25db4,no_exact_file_hash_match,0,,,,
8b65e0c18de3,no_exact_file_hash_match,0,,,,
b060131fcfd8,no_exact_file_hash_match,0,,,,
72a078c649f4,no_exact_file_hash_match,0,,,,
f842d398a03b,no_exact_file_hash_match,0,,,,
c82ef27f1f7e,no_exact_file_hash_match,0,,,,
8e6c65fee62a,no_exact_file_hash_match,0,,,,
be2e4aa15c3e,no_exact_file_hash_match,0,,,,
30ce1b91bbc2,no_exact_file_hash_match,0,,,,
150d2290490e,no_exact_file_hash_match,0,,,,
cd4dd577dc2a,no_exact_file_hash_match,0,,,,
0e1d769d2be4,no_exact_file_hash_match,0,,,,
18736aee017b,no_exact_file_hash_match,0,,,,
b8c12223ba60,no_exact_file_hash_match,0,,,,
86f653917ec2,no_exact_file_hash_match,0,,,,
4fa23acb4c42,no_exact_file_hash_match,0,,,,
436d3a4b0b8d,no_exact_file_hash_match,0,,,,
a21c1775247d,no_exact_file_hash_match,0,,,,
49fe8df26017,no_exact_file_hash_match,0,,,,
4dddc8a5d7d9,no_exact_file_hash_match,0,,,,
a2d46b3cb4d1,no_exact_file_hash_match,0,,,,
8b92b6d285f6,no_exact_file_hash_match,0,,,,
6b7d864c888e,no_exact_file_hash_match,0,,,,
19b57d09297c,no_exact_file_hash_match,0,,,,
8abe9c81c826,no_exact_file_hash_match,0,,,,
062f326b8e98,no_exact_file_hash_match,0,,,,
893aad54af49,no_exact_file_hash_match,0,,,,
9a1e0ee6d44a,no_exact_file_hash_match,0,,,,
df7b2dba5cdd,no_exact_file_hash_match,0,,,,
ab33bbd55ad5,no_exact_file_hash_match,0,,,,
a7d5207f9ea6,no_exact_file_hash_match,0,,,,
77275c1a67bd,no_exact_file_hash_match,0,,,,
4283fc65cf83,no_exact_file_hash_match,0,,,,
8551ae7f80f7,no_exact_file_hash_match,0,,,,
9a4dae4d2820,no_exact_file_hash_match,0,,,,
a62f9fc50576,no_exact_file_hash_match,0,,,,
1ab9ad174c36,no_exact_file_hash_match,0,,,,
cc2a8b43be5b,no_exact_file_hash_match,0,,,,
aa5e88096417,no_exact_file_hash_match,0,,,,
814713f5d813,no_exact_file_hash_match,0,,,,
40012f7f4cee,no_exact_file_hash_match,0,,,,
30853fcb8d32,no_exact_file_hash_match,0,,,,
dca21e3fef6e,no_exact_file_hash_match,0,,,,
fea17cf6dcb3,no_exact_file_hash_match,0,,,,
aadc301ec51c,no_exact_file_hash_match,0,,,,
7c5ed693e0b8,no_exact_file_hash_match,0,,,,
2f6707c3b847,no_exact_file_hash_match,0,,,,
609f3fd152a4,no_exact_file_hash_match,0,,,,
1b07328324b1,no_exact_file_hash_match,0,,,,
215a472ccd19,no_exact_file_hash_match,0,,,,
c98ca76d543c,no_exact_file_hash_match,0,,,,
d52e0cbba086,no_exact_file_hash_match,0,,,,
91f50c23fc2f,no_exact_file_hash_match,0,,,,
70f76e38d988,no_exact_file_hash_match,0,,,,
aeef57584fe0,no_exact_file_hash_match,0,,,,
edd2983324cc,no_exact_file_hash_match,0,,,,
4f56f0d1a737,no_exact_file_hash_match,0,,,,
74fcf37aaf27,no_exact_file_hash_match,0,,,,
385c5d207b62,no_exact_file_hash_match,0,,,,
a211e992d223,no_exact_file_hash_match,0,,,,
5bebb336604e,no_exact_file_hash_match,0,,,,
e4b69a80f90c,no_exact_file_hash_match,0,,,,
c53fef756797,no_exact_file_hash_match,0,,,,
f586cfcc206e,no_exact_file_hash_match,0,,,,
3610cd44fa81,no_exact_file_hash_match,0,,,,
909c949dad25,no_exact_file_hash_match,0,,,,
936ee0ee21e4,no_exact_file_hash_match,0,,,,
4672188789a7,no_exact_file_hash_match,0,,,,
43137ec12098,no_exact_file_hash_match,0,,,,
eab52362c481,no_exact_file_hash_match,0,,,,
b116e801f0aa,no_exact_file_hash_match,0,,,,
8d8a52eda4c8,no_exact_file_hash_match,0,,,,
5424c12442b9,no_exact_file_hash_match,0,,,,
d4addde2ca14,no_exact_file_hash_match,0,,,,
00bb39eeacb3,no_exact_file_hash_match,0,,,,
0195f572e5f8,no_exact_file_hash_match,0,,,,
30db275aa068,no_exact_file_hash_match,0,,,,
3d4549820546,no_exact_file_hash_match,0,,,,
0ed104c16158,no_exact_file_hash_match,0,,,,
349710bdf95b,no_exact_file_hash_match,0,,,,
c0a819759845,no_exact_file_hash_match,0,,,,
06e9042faac1,no_exact_file_hash_match,0,,,,
9753bef074d8,no_exact_file_hash_match,0,,,,
46f968491696,no_exact_file_hash_match,0,,,,
d23e017b119b,no_exact_file_hash_match,0,,,,
6a2d57cd5388,no_exact_file_hash_match,0,,,,
d547f0d4800f,no_exact_file_hash_match,0,,,,
646eedf4686c,no_exact_file_hash_match,0,,,,
bb4ca760e4bf,no_exact_file_hash_match,0,,,,
87cb06976dd9,no_exact_file_hash_match,0,,,,
ba50703eec4d,no_exact_file_hash_match,0,,,,
2872f2ea39d6,no_exact_file_hash_match,0,,,,
a15cc3705b7d,no_exact_file_hash_match,0,,,,
0cf80c920c66,no_exact_file_hash_match,0,,,,
913dcae8baba,no_exact_file_hash_match,0,,,,
3134c6885767,no_exact_file_hash_match,0,,,,
5f8e665a317d,no_exact_file_hash_match,0,,,,
763b7e1fa7f7,no_exact_file_hash_match,0,,,,
12537dd03549,no_exact_file_hash_match,0,,,,
7555e5463b0c,no_exact_file_hash_match,0,,,,
6e47216a7a6c,no_exact_file_hash_match,0,,,,
6a0d0a49234a,no_exact_file_hash_match,0,,,,
134956295e53,no_exact_file_hash_match,0,,,,
f1ff0c6ffd13,no_exact_file_hash_match,0,,,,
2fbe3007a8eb,no_exact_file_hash_match,0,,,,
9a91a38ec8f1,no_exact_file_hash_match,0,,,,
cc17613b2be1,no_exact_file_hash_match,0,,,,
fac8930f43d4,no_exact_file_hash_match,0,,,,
48cc0b7ae1ec,no_exact_file_hash_match,0,,,,
f0c4f3857c85,no_exact_file_hash_match,0,,,,
3a87827d7ef4,no_exact_file_hash_match,0,,,,
592133ef1675,no_exact_file_hash_match,0,,,,
2ba6937a648a,no_exact_file_hash_match,0,,,,
e0e97436525c,no_exact_file_hash_match,0,,,,
b46fdcbc728d,no_exact_file_hash_match,0,,,,
e0d4ac4604b9,no_exact_file_hash_match,0,,,,
22369fd59f70,no_exact_file_hash_match,0,,,,
205b0cad1622,no_exact_file_hash_match,0,,,,
15b49eba10c4,no_exact_file_hash_match,0,,,,
4662671554db,no_exact_file_hash_match,0,,,,
57b721da32a8,no_exact_file_hash_match,0,,,,
aec4586d58b1,no_exact_file_hash_match,0,,,,
e6c482d8371e,no_exact_file_hash_match,0,,,,
58aefb5b0adb,no_exact_file_hash_match,0,,,,
340c9bab3126,no_exact_file_hash_match,0,,,,
c741ef3e2d30,no_exact_file_hash_match,0,,,,
b75bd3278387,no_exact_file_hash_match,0,,,,
ce734acc96a2,no_exact_file_hash_match,0,,,,
c3ee5fe292f6,no_exact_file_hash_match,0,,,,
a48245b8db6d,no_exact_file_hash_match,0,,,,
390d8eaa5b8d,no_exact_file_hash_match,0,,,,
51fa35bf4d09,no_exact_file_hash_match,0,,,,
949c8e718b2a,no_exact_file_hash_match,0,,,,
bf648976f624,no_exact_file_hash_match,0,,,,
f2f42e1ee6d2,no_exact_file_hash_match,0,,,,
4f4009806f6f,no_exact_file_hash_match,0,,,,
0b7b583f2dad,no_exact_file_hash_match,0,,,,
987d421e3ec9,no_exact_file_hash_match,0,,,,
b687f93d4e58,no_exact_file_hash_match,0,,,,
976844de6774,no_exact_file_hash_match,0,,,,
1446e96743ef,no_exact_file_hash_match,0,,,,
3d308fb78d69,no_exact_file_hash_match,0,,,,
64c1174c0062,no_exact_file_hash_match,0,,,,
ffd85fec7db7,no_exact_file_hash_match,0,,,,
ef0d4cfdbb49,no_exact_file_hash_match,0,,,,
2013aa0c0e73,no_exact_file_hash_match,0,,,,
279e5c21ae3e,no_exact_file_hash_match,0,,,,
e64dfeaed030,no_exact_file_hash_match,0,,,,
9eb0f59a741f,no_exact_file_hash_match,0,,,,
06bd12237c02,no_exact_file_hash_match,0,,,,
3a9207888e2e,no_exact_file_hash_match,0,,,,
b58dd966280f,no_exact_file_hash_match,0,,,,
a8be5b1177b3,no_exact_file_hash_match,0,,,,
0ebe4180c160,no_exact_file_hash_match,0,,,,
bcbe8c65a6bf,no_exact_file_hash_match,0,,,,
7c0f26de920c,no_exact_file_hash_match,0,,,,
19973d5d3049,no_exact_file_hash_match,0,,,,
0eab1a07395f,no_exact_file_hash_match,0,,,,
eede7cad3046,no_exact_file_hash_match,0,,,,
5cf99f216350,no_exact_file_hash_match,0,,,,
a25d6a92a788,no_exact_file_hash_match,0,,,,
50d7e202a650,no_exact_file_hash_match,0,,,,
f3251ed259cd,no_exact_file_hash_match,0,,,,
e07a026d6ab4,no_exact_file_hash_match,0,,,,
a7f82c4a070a,no_exact_file_hash_match,0,,,,
2e68c13988f9,no_exact_file_hash_match,0,,,,
b7b81ddca3a5,no_exact_file_hash_match,0,,,,
3c9de05cf444,no_exact_file_hash_match,0,,,,
231546034e19,no_exact_file_hash_match,0,,,,
74bd3832ade8,no_exact_file_hash_match,0,,,,
de3803386951,no_exact_file_hash_match,0,,,,
7ef5d7f6c97c,no_exact_file_hash_match,0,,,,
c2543cb3ec76,no_exact_file_hash_match,0,,,,
55974b8d0005,no_exact_file_hash_match,0,,,,
f899ee99ca43,no_exact_file_hash_match,0,,,,
55df3a8a7f8b,no_exact_file_hash_match,0,,,,
7aaac1e1c8c4,no_exact_file_hash_match,0,,,,
38b76c101af4,no_exact_file_hash_match,0,,,,
e5ed6f14235a,no_exact_file_hash_match,0,,,,
7efde0416584,no_exact_file_hash_match,0,,,,
51d822cc8545,no_exact_file_hash_match,0,,,,
185461e8cdb2,no_exact_file_hash_match,0,,,,
e6b6b08832f1,no_exact_file_hash_match,0,,,,
890430c0aedf,no_exact_file_hash_match,0,,,,
b6da7d70ba51,no_exact_file_hash_match,0,,,,
1ed46f60b84c,no_exact_file_hash_match,0,,,,
30efa80e4b86,no_exact_file_hash_match,0,,,,
