item_id,image_filename,title_zh,title_en,source_url,github_image_url
c1fd207b005e,images_raw/c1fd207b005e.jpg,梦中的地方,Place in a Dream,https://www.artmajeur.com/claire-denarie-soffietti?view=grid&collections%5B%5D=2130209,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/c1fd207b005e.jpg
e0b220b5846c,images_raw/e0b220b5846c.jpg,梦里的柠檬,Lemons in a Dream,https://www.artmajeur.com/claire-denarie-soffietti?view=grid&collections%5B%5D=2130209,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/e0b220b5846c.jpg
73991c17113e,images_raw/73991c17113e.jpg,绽放之潮,Tide of Bloom,https://www.artmajeur.com/claire-denarie-soffietti?view=grid&collections%5B%5D=2130209,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/73991c17113e.jpg
4ae8128f6886,images_raw/4ae8128f6886.jpg,藏匿游戏,Hide-and-Seek,https://www.artmajeur.com/claire-denarie-soffietti?view=grid&collections%5B%5D=2130209,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/4ae8128f6886.jpg
9c7819d47c8a,images_raw/9c7819d47c8a.jpg,为爱。蝴蝶舞。欣喜,PAR AMOUR. BUTTERFLIES DANCE. EIFORIA,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/9c7819d47c8a.jpg
fc34ffd73288,images_raw/fc34ffd73288.jpg,人性生命探戈,HUMANITY LIFE TANGO,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/fc34ffd73288.jpg
3c4d26a24330,images_raw/3c4d26a24330.jpg,全球化克隆,GLOBALISATION CLONES,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/3c4d26a24330.jpg
c0a819759845,images_raw/c0a819759845.jpg,内外乐园,PARADISE IN & OUT,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/c0a819759845.jpg
4950385295e8,images_raw/4950385295e8.jpg,只剩下欧洲，再次是革命,"Il ne reste plus que l'EUROPE, c'est à nouveau la Révolution",https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/4950385295e8.jpg
21b748333617,images_raw/21b748333617.jpg,圣诞童话,CHRISTMAS FAIRY TALE,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/21b748333617.jpg
ffd85fec7db7,images_raw/ffd85fec7db7.jpg,快乐服从社会,HAPPY OBEDIENT SOCIETY,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/ffd85fec7db7.jpg
5cf99f216350,images_raw/5cf99f216350.jpg,水下的里加沉没,Sinking Riga Underwater,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/5cf99f216350.jpg
70c32c033765,images_raw/70c32c033765.jpg,火星的征服,Conquest of Mars,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/70c32c033765.jpg
3a9207888e2e,images_raw/3a9207888e2e.jpg,爱将拯救世界,Love Will Save the World,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/3a9207888e2e.jpg
24ba661732cd,images_raw/24ba661732cd.jpg,邻居的日常生活,EVERY DAY LIFE of NEIGHBORS,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/24ba661732cd.jpg
a21c1775247d,images_raw/a21c1775247d.jpg,七位王子,I sette principáti,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/a21c1775247d.jpg
3e6107998d5b,images_raw/3e6107998d5b.jpg,光,Luce,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/3e6107998d5b.jpg
23bc9e46b629,images_raw/23bc9e46b629.jpg,如果我存在,Se io esisto,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/23bc9e46b629.jpg
49d08e279c77,images_raw/49d08e279c77.jpg,时间的联合,L'Unione dei tempi,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/49d08e279c77.jpg
c97b54472654,images_raw/c97b54472654.jpg,植物夜曲,Notturno vegetale,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/c97b54472654.jpg
57b721da32a8,images_raw/57b721da32a8.jpg,甲虫,Lo Scarabeo,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/57b721da32a8.jpg
2459c8d5cb74,images_raw/2459c8d5cb74.jpg,苍鹭,L'airone,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/2459c8d5cb74.jpg
7a67b7debe77,images_raw/7a67b7debe77.jpg,姐妹之爱,Sisterly Love,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/7a67b7debe77.jpg
cf6b89c7b86b,images_raw/cf6b89c7b86b.jpg,往昔的记忆,Memories of the Past,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/cf6b89c7b86b.jpg
edd2983324cc,images_raw/edd2983324cc.jpg,改变不会在等待中到来,Change Will Not Come by Waiting,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/edd2983324cc.jpg
6e2fe2c082f1,images_raw/6e2fe2c082f1.jpg,母亲的喜悦,Mother’s Joy,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/6e2fe2c082f1.jpg
b2e9ba943c98,images_raw/b2e9ba943c98.jpg,治愈者也需要治愈,Healers Need Healing Too,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/b2e9ba943c98.jpg
19973d5d3049,images_raw/19973d5d3049.jpg,班卓琴演奏者,Banjo Player,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/19973d5d3049.jpg
b6c2cdc191a6,images_raw/b6c2cdc191a6.jpg,美丽无处不在,Beauty Is Everywhere,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/b6c2cdc191a6.jpg
4608fd34f358,images_raw/4608fd34f358.jpg,美丽的白癜风女士,Beautiful Lady with Vitiligo,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/4608fd34f358.jpg
2b5451ec845e,images_raw/2b5451ec845e.jpg,不是最好的肖像。,Not the Best Portrait,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/2b5451ec845e.jpg
46f968491696,images_raw/46f968491696.jpg,低潮,Low Tide,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/46f968491696.jpg
37c03019096a,images_raw/37c03019096a.jpg,关于人和鸟,About Humans and Birds,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/37c03019096a.jpg
6095f4d7a743,images_raw/6095f4d7a743.jpg,在山丘上行走,Walking on the Hills,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/6095f4d7a743.jpg
9a1e0ee6d44a,images_raw/9a1e0ee6d44a.jpg,城市。清晨。,City. Morning.,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/9a1e0ee6d44a.jpg
5d2e000b99ed,images_raw/5d2e000b99ed.jpg,沉重的行李箱,Heavy Suitcase,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/5d2e000b99ed.jpg
2957000c7eb1,images_raw/2957000c7eb1.jpg,爸爸的喇叭,Dad’s Trumpet,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/2957000c7eb1.jpg
a091be5aafe2,images_raw/a091be5aafe2.jpg,生命的最后一天,The Last Day of Life,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/a091be5aafe2.jpg
d547f0d4800f,images_raw/d547f0d4800f.jpg,等待假期,Waiting for the Holidays,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/d547f0d4800f.jpg
f75c28d0cbee,images_raw/f75c28d0cbee.jpg,跳高,High Jump,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/f75c28d0cbee.jpg
d52e0cbba086,images_raw/d52e0cbba086.jpg,边界,Boundaries,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/d52e0cbba086.jpg
418d386d3c7f,images_raw/418d386d3c7f.jpg,邻居们,Neighbors,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/418d386d3c7f.jpg
27f77a412f5b,images_raw/27f77a412f5b.jpg,项目_车站_ #18,Project Station #18,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/27f77a412f5b.jpg
280f3c27a098,images_raw/280f3c27a098.jpg,鱼生 #3,Fish Life #3,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/280f3c27a098.jpg
44b1f11fdaae,images_raw/44b1f11fdaae.jpg,三重奏,Trio,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/44b1f11fdaae.jpg
e74553f57e8e,images_raw/e74553f57e8e.jpg,上瘾 5,Addiction 5,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/e74553f57e8e.jpg
b17675cc0db9,images_raw/b17675cc0db9.jpg,发型师 1,Hairdresser 1,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/b17675cc0db9.jpg
00c441a09cf5,images_raw/00c441a09cf5.jpg,教父 1,The Godfather 1,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/00c441a09cf5.jpg
27a5455d0df0,images_raw/27a5455d0df0.jpg,新波普 1,New Pop 1,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/27a5455d0df0.jpg
ae1f62637d2b,images_raw/ae1f62637d2b.jpg,爵士乐队 1,Jazz Band 1,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/ae1f62637d2b.jpg
ec449caa9784,images_raw/ec449caa9784.jpg,琼斯夫人 1,Mrs. Jones 1,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/ec449caa9784.jpg
ce734acc96a2,images_raw/ce734acc96a2.jpg,东方之夜,Eastern Night,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/ce734acc96a2.jpg
7d189d6c0f1a,images_raw/7d189d6c0f1a.jpg,乐队,The Band,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/7d189d6c0f1a.jpg
7abd4bc6b427,images_raw/7abd4bc6b427.jpg,交错舞步,Interlaced Dance Steps,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/7abd4bc6b427.jpg
ad055fc89458,images_raw/ad055fc89458.jpg,公共花园,Public Garden,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/ad055fc89458.jpg
4aab7939c10d,images_raw/4aab7939c10d.jpg,共生,Symbiosis,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/4aab7939c10d.jpg
0a54c75717ec,images_raw/0a54c75717ec.jpg,几乎某种东西,Almost Something,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/0a54c75717ec.jpg
6a2d57cd5388,images_raw/6a2d57cd5388.jpg,反弹,Rebound,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/6a2d57cd5388.jpg
b38ea6b2f3f9,images_raw/b38ea6b2f3f9.jpg,吻,Kiss,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/b38ea6b2f3f9.jpg
bd744b0b6982,images_raw/bd744b0b6982.jpg,地下墓穴,Catacombs,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/bd744b0b6982.jpg
ff71212c1d6f,images_raw/ff71212c1d6f.jpg,如铅般的滋味,A Leaden Taste,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/ff71212c1d6f.jpg
cc17613b2be1,images_raw/cc17613b2be1.jpg,就像在下雨一样,As If It Were Raining,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/cc17613b2be1.jpg
01d0c51f3d96,images_raw/01d0c51f3d96.jpg,山谷中的沉睡者,Sleeper in the Valley,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/01d0c51f3d96.jpg
81a96f053e8f,images_raw/81a96f053e8f.jpg,帆,Sail,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/81a96f053e8f.jpg
9331e1ff3566,images_raw/9331e1ff3566.jpg,平行线,Parallel Lines,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/9331e1ff3566.jpg
0c4618751279,images_raw/0c4618751279.jpg,幸运男孩,Lucky Boy,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/0c4618751279.jpg
5cc9e4ef008b,images_raw/5cc9e4ef008b.jpg,建筑纹理 2025,Architectural Texture 2025,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/5cc9e4ef008b.jpg
fea17cf6dcb3,images_raw/fea17cf6dcb3.jpg,我们回来了,We Are Back,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/fea17cf6dcb3.jpg
134956295e53,images_raw/134956295e53.jpg,抽烟致死,Smoking Kills,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/134956295e53.jpg
b29fc468059d,images_raw/b29fc468059d.jpg,斗牛士,Matador,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/b29fc468059d.jpg
f1ff0c6ffd13,images_raw/f1ff0c6ffd13.jpg,旗帜,Flag,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/f1ff0c6ffd13.jpg
973d4c876c05,images_raw/973d4c876c05.jpg,时间的气息,Breath of Time,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/973d4c876c05.jpg
954c5208a895,images_raw/954c5208a895.jpg,最后的光芒,Last Light,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/954c5208a895.jpg
5ddc1f67ecc3,images_raw/5ddc1f67ecc3.jpg,月之泪,Tears of the Moon,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/5ddc1f67ecc3.jpg
890430c0aedf,images_raw/890430c0aedf.jpg,朝圣者,Pilgrim,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/890430c0aedf.jpg
0cf80c920c66,images_raw/0cf80c920c66.jpg,求救信号,Distress Signal,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/0cf80c920c66.jpg
e2bcfbd50bd1,images_raw/e2bcfbd50bd1.jpg,游戏,Game,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/e2bcfbd50bd1.jpg
264c9ff6dc63,images_raw/264c9ff6dc63.jpg,潮流,Trend,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/264c9ff6dc63.jpg
d86a6c68da14,images_raw/d86a6c68da14.jpg,甜美花园,Sweet Garden,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/d86a6c68da14.jpg
40012f7f4cee,images_raw/40012f7f4cee.jpg,竞赛,Competition,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/40012f7f4cee.jpg
215a472ccd19,images_raw/215a472ccd19.jpg,紧急情况,Emergency,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/215a472ccd19.jpg
3f4d866d8210,images_raw/3f4d866d8210.jpg,繁茂,Flourishing,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/3f4d866d8210.jpg
1ed46f60b84c,images_raw/1ed46f60b84c.jpg,红色故事,Red Story,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/1ed46f60b84c.jpg
4f4009806f6f,images_raw/4f4009806f6f.jpg,红色的影响,Red Influence,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/4f4009806f6f.jpg
1326b9be9daf,images_raw/1326b9be9daf.jpg,绿色和谐,Green Harmony,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/1326b9be9daf.jpg
205b0cad1622,images_raw/205b0cad1622.jpg,美丽女孩,Beautiful Girl,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/205b0cad1622.jpg
278e7fc8093e,images_raw/278e7fc8093e.jpg,美丽的邂逅（波普艺术系列）,Beautiful Encounter (Pop Art Series),https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/278e7fc8093e.jpg
7efde0416584,images_raw/7efde0416584.jpg,蓝色空间,Blue Space,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/7efde0416584.jpg
0cb8281a6340,images_raw/0cb8281a6340.jpg,行走的道路,The Road Walked,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/0cb8281a6340.jpg
f15cf677e4db,images_raw/f15cf677e4db.jpg,表象与透明（几何系列）,Appearance and Transparency (Geometric Series),https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/f15cf677e4db.jpg
fbb6afb33008,images_raw/fbb6afb33008.jpg,跟随我,Follow Me,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/fbb6afb33008.jpg
01cf68b3e4d7,images_raw/01cf68b3e4d7.jpg,逆风,Against the Wind,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/01cf68b3e4d7.jpg
25e948ee6e29,images_raw/25e948ee6e29.jpg,金婚庆典,Golden Wedding Celebration,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/25e948ee6e29.jpg
113768c9c7f6,images_raw/113768c9c7f6.jpg,阿尔班永恒,Eternal Alban,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/113768c9c7f6.jpg
eceb28d72fd4,images_raw/eceb28d72fd4.jpg,黄金武士,Golden Warrior,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/eceb28d72fd4.jpg
ffd8d1668aa7,images_raw/ffd8d1668aa7.jpg,黎明的金色,Golden Dawn,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/ffd8d1668aa7.jpg
32cddc9cd852,images_raw/32cddc9cd852.jpg,黑暗,Darkness,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/32cddc9cd852.jpg
f2f42e1ee6d2,images_raw/f2f42e1ee6d2.jpg,脆弱,Fragile,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818; https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/f2f42e1ee6d2.jpg
987d421e3ec9,images_raw/987d421e3ec9.jpg,在战斗中,In Battle,https://www.artmajeur.com/jeremie-camus?view=grid&collections%5B%5D=2238868,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/987d421e3ec9.jpg
45a7366dd41a,images_raw/45a7366dd41a.jpg,转化,Transformation,https://www.artmajeur.com/jeremie-camus?view=grid&collections%5B%5D=2238868,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset_760/images/artmajeur/45a7366dd41a.jpg
